item,zone,mean_RT,word,n_subjects,story_id,word_id,freq_token,word_freq,word_length,log_freq,gpt3_logprob,gpt3_surprisal,word_lower,is_function,word_type
4,411,377.9310344827586,'Except,87,4,411,Except,2137696,7,6.329945944600694,-11.4741246,16.55366265896206,'except,False,Content
4,412,429.1590909090909,me!',88,4,412,me,196933753,4,8.294320157404627,-4.6096732,6.650352665758758,me!',False,Content
4,413,406.59090909090907,cried,88,4,413,cried,5416949,5,6.73375474676999,-1.9378787,2.795767990334351,cried,False,Content
4,414,343.5113636363636,a,88,4,414,a,3213754375,1,9.507012680872096,-3.3082244,4.772758936027866,a,True,Function
4,415,337.7325581395349,"shrill,",86,4,415,shrill,416532,7,5.619648371624136,-6.9676624726,10.052212095808153,"shrill,",False,Content
4,416,378.4942528735632,shrill,87,4,416,shrill,416532,6,5.619648371624136,-5.93312608,8.559691572584976,shrill,False,Content
4,417,387.0348837209302,"voice,",86,4,417,voice,26116077,6,7.416907940397497,-1.58060563,2.2803319040021757,"voice,",False,Content
4,418,361.1931818181818,and,88,4,418,and,4873010095,3,9.687797311073115,-0.46301123,0.6679840053968993,and,True,Function
4,419,331.82954545454544,out,88,4,419,out,242417228,3,8.384563480838569,-5.2087536,7.514642987932535,out,True,Function
4,420,312.0,of,87,4,420,of,6162371881,2,9.789747903165104,-0.3707289,0.5348487455442203,of,True,Function
4,421,308.7241379310345,the,87,4,421,the,9819942513,3,9.992108945387768,-0.20893708,0.30143248917382065,the,True,Function
4,422,303.82758620689657,blue,87,4,422,blue,13285921,4,7.123391665735662,-3.6977582,5.3347374175465,blue,False,Content
4,423,335.42045454545456,the,88,4,423,the,9819942513,3,9.992108945387768,-2.1049113,3.036745094021141,the,True,Function
4,424,356.8636363636364,little,88,4,424,little,78869880,6,7.89691118005035,-0.3284498,0.4738528976409719,little,False,Content
4,425,326.3488372093023,bird,86,4,425,bird,4823924,4,6.683400456959494,-0.061741136,0.08907363072605105,bird,False,Content
4,426,350.5529411764706,without,85,4,426,without,84166493,7,7.925139231625479,-4.67336,6.742233296288846,without,True,Function
4,427,357.8720930232558,a,86,4,427,a,3213754375,1,9.507012680872096,-0.044240505,0.06382555716992339,a,True,Function
4,428,338.18390804597703,name,87,4,428,name,51126537,4,7.70864637726156,-0.0055368175,0.007987939149557229,name,False,Content
4,429,352.1034482758621,rose,87,4,429,rose,8709183,4,6.939977416174852,-3.3269413,4.799761714838682,rose,False,Content
4,430,372.183908045977,from,87,4,430,from,708532803,4,8.850359961615387,-2.758462,3.979619447880652,from,True,Function
4,431,321.04597701149424,the,87,4,431,the,9819942513,3,9.992108945387768,-0.28908473,0.417061106367725,the,True,Function
4,432,341.6551724137931,eagle's,87,4,432,eagle 's,56121,7,4.749125400963105,-2.605685594,3.7592096845796132,eagle's,False,Content
4,433,362.1136363636364,"back,",88,4,433,back,107859495,5,8.032858382582713,-1.95082538,2.8144461013663276,"back,",False,Content
4,434,359.79545454545456,where,88,4,434,where,136128991,5,8.133950625501162,-4.462146,6.437515905922524,where,True,Function
4,435,374.5113636363636,he,88,4,435,he,602878183,2,8.780229567869084,-0.3774967,0.5446126170419487,he,True,Function
4,436,322.7241379310345,had,87,4,436,had,537932901,3,8.730728107371226,-0.12930837,0.18655254414443523,had,True,Function
4,437,341.35632183908046,lain,87,4,437,lain,396508,4,5.598251954127281,-4.0232381335600005,5.804305703602382,lain,False,Content
4,438,362.3333333333333,hidden,87,4,438,hidden,6412449,6,6.807023924068153,-1.3254665,1.9122439464144514,hidden,False,Content
4,439,351.95348837209303,in,86,4,439,in,3271087682,2,9.514692185610274,-3.9282012,5.667196390854076,in,True,Function
4,440,341.5402298850575,the,87,4,440,the,9819942513,3,9.992108945387768,-0.54235137,0.7824476319183353,the,True,Function
4,441,340.5977011494253,feathers.,87,4,441,feathers,1311688,9,6.11783054541146,-2.63578595,3.802635318909805,feathers.,False,Content
4,442,365.2840909090909,His,88,4,442,His,52032654,3,7.716275978272724,-4.188819,6.043188398481466,his,True,Function
4,443,366.75,guile,88,4,443,guile,119870,5,5.078710505328276,-14.0451544,20.262874601399805,guile,False,Content
4,444,392.80898876404495,was,89,4,444,was,1140172617,3,9.056970606543045,-2.3821754,3.436752636107683,was,True,Function
4,445,355.46067415730334,the,89,4,445,the,9819942513,3,9.992108945387768,-2.7313602,3.9405198154214878,the,True,Function
4,446,326.3908045977012,ace,87,4,446,ace,369113,3,5.56715934112858,-8.567844,12.360786049910258,ace,False,Content
4,447,372.1931818181818,up,88,4,447,up,232348461,2,8.366139800200205,-0.66538,0.9599404263066985,up,True,Function
4,448,368.8181818181818,his,88,4,448,his,632876249,3,8.80131879748875,-0.08812319,0.1271348892003159,his,True,Function
4,449,389.91954022988506,"sleeve,",87,4,449,sleeve,990393,7,5.995807562136345,-1.22619889,1.7690310577465516,"sleeve,",False,Content
4,450,421.6781609195402,and,87,4,450,and,4873010095,3,9.687797311073115,-0.46221885,0.6668408427003997,and,True,Function
4,451,359.5057471264368,he,87,4,451,he,602878183,2,8.780229567869084,-1.3053145,1.8831707559504567,he,True,Function
4,452,373.85057471264366,laughed,87,4,452,laughed,5955735,7,6.774935365608331,-6.564315,9.470304697333036,laughed,False,Content
4,453,339.13793103448273,to,87,4,453,to,4223327232,2,9.62565473275005,-3.027825,4.368228112179626,to,True,Function
4,454,351.2413793103448,himself,87,4,454,himself,51056413,7,7.708050299911476,-0.41786966,0.6028584862199572,himself,True,Function
4,455,361.21590909090907,at,88,4,455,at,654432238,2,8.815864684979672,-2.3873537,3.4442233438379177,at,True,Function
4,456,323.5113636363636,how,88,4,456,how,128607031,3,8.109264712297628,-1.4772667,2.131245342160404,how,True,Function
4,457,326.5581395348837,easy,86,4,457,easy,18267075,4,7.261669011881388,-1.9974983,2.881780891594135,easy,False,Content
4,458,313.4318181818182,it,88,4,458,it,908536386,2,8.958342325064617,-0.1295387,0.1868848400932032,it,True,Function
4,459,300.57954545454544,had,88,4,459,had,537932901,3,8.730728107371226,-0.9006936,1.2994261900804276,had,True,Function
4,460,312.7816091954023,been,87,4,460,been,310806848,4,8.492490579034436,-0.06450818,0.09306563138277262,been,True,Function
4,461,306.04597701149424,to,87,4,461,to,4223327232,2,9.62565473275005,-0.309378,0.4463381063601457,to,True,Function
4,462,319.7586206896552,outwit,87,4,462,outwit,67587,6,4.829863169740416,-3.8025095600000003,5.485861685144875,outwit,False,Content
4,463,331.85057471264366,the,87,4,463,the,9819942513,3,9.992108945387768,-0.13869372,0.20009274204644245,the,True,Function
4,464,328.04651162790697,other,86,4,464,other,281661595,5,8.449727634289163,-3.7758234,5.447361694452505,other,True,Function
4,465,311.3636363636364,birds.,88,4,465,birds,6361699,6,6.803573116872643,-0.26195438,0.37792028496514307,birds.,False,Content
4,466,358.89772727272725,Higher,88,4,466,Higher,2286590,6,6.359188299849279,-9.313726,13.436866312398603,higher,False,Content
4,467,329.2386363636364,and,88,4,467,and,4873010095,3,9.687797311073115,-0.31344873,0.45221092834394366,and,True,Function
4,468,317.78409090909093,higher,88,4,468,higher,32907416,6,7.517293781382791,-0.02079261,0.02999739533413827,higher,False,Content
4,469,319.42045454545456,he,88,4,469,he,602878183,2,8.780229567869084,-0.56755114,0.8188032151288778,he,True,Function
4,470,323.7701149425287,"mounted,",87,4,470,mounted,3327156,8,6.522073164064151,-9.07756766,13.096161846416033,"mounted,",False,Content
4,471,384.2068965517241,until,87,4,471,until,54630510,5,7.737435254864791,-1.543639,2.2270003302227988,until,True,Function
4,472,345.4367816091954,he,87,4,472,he,602878183,2,8.780229567869084,-0.6443738,0.9296348857387767,he,True,Function
4,473,349.4712643678161,was,87,4,473,was,1140172617,3,9.056970606543045,-0.8314072,1.1994670443993787,was,True,Function
4,474,315.65909090909093,lost,88,4,474,lost,24735186,4,7.393315180456009,-3.2577744,4.699974971215019,lost,False,Content
4,475,320.47727272727275,to,88,4,475,to,4223327232,2,9.62565473275005,-0.38398036,0.5539665611707589,to,True,Function
4,476,323.2386363636364,"sight,",88,4,476,sight,9606496,6,6.982565006256923,-1.9214511,2.772067973280644,"sight,",False,Content
4,477,344.7613636363636,and,88,4,477,and,4873010095,3,9.687797311073115,-0.40469384,0.5838497960463117,and,True,Function
4,478,327.46590909090907,then,88,4,478,then,161019392,4,8.206878182438311,-2.0481083,2.9547956876135255,then,True,Function
4,479,352.32183908045977,folding,87,4,479,folding,981146,7,5.991733637631189,-13.13534,18.950289878390436,folding,False,Content
4,480,359.0681818181818,his,88,4,480,his,632876249,3,8.80131879748875,-0.039936423,0.05761607941294394,his,True,Function
4,481,352.41379310344826,wings,87,4,481,wings,3132856,5,6.495940433233877,-0.18360713,0.26488909592285526,wings,False,Content
4,482,353.7471264367816,"together,",87,4,482,together,43957560,9,7.643033577565246,-6.255396900000001,9.024630086422196,"together,",False,Content
4,483,367.5172413793104,he,87,4,483,he,602878183,2,8.780229567869084,-0.46300325,0.667972492690473,he,True,Function
4,484,346.9655172413793,sank,87,4,484,sank,1447624,4,6.160655774616573,-3.5635924,5.1411770832296,sank,False,Content
4,485,348.0689655172414,to,87,4,485,to,4223327232,2,9.62565473275005,-3.0541425,4.406196238918222,to,True,Function
4,486,345.01149425287355,earth,87,4,486,earth,16796169,5,7.225210235780036,-0.7386275,1.0656142313142127,earth,False,Content
4,487,360.6363636363636,crying,88,4,487,crying,3000627,6,6.477212012782493,-11.703877,16.8851253070744,crying,False,Content
4,488,387.09090909090907,"shrilly,",88,4,488,shrilly,45559,8,4.6585741829389296,-5.51141203,7.951286803976775,"shrilly,",False,Content
4,489,356.78409090909093,'I,88,4,489,I,926120510,2,8.96666750225725,-1.42338316,2.053507826216862,'i,False,Content
4,490,324.53409090909093,am,88,4,490,am,41836698,2,7.621557400119035,-0.30698115,0.442880182751391,am,True,Function
4,491,318.6136363636364,"king,",88,4,491,king,13253011,5,7.122314558433405,-2.25255696,3.2497527555119197,"king,",False,Content
4,492,330.14942528735634,I,87,4,492,I,926120510,1,8.96666750225725,-0.19934599,0.2875954711941009,i,True,Function
4,493,314.3181818181818,am,88,4,493,am,41836698,2,7.621557400119035,-0.008745075,0.012616476334702052,am,True,Function
4,494,311.8181818181818,king!',88,4,494,king,13253011,6,7.122314558433405,-0.472653274,0.6818945344597325,king!',False,Content
4,495,342.67045454545456,The,88,4,495,The,1217211729,3,9.085366128549287,-1.8984594,2.738897961709037,the,True,Function
4,496,335.1136363636364,eagle,88,4,496,eagle,922318,5,5.964880684431327,-1.4019021,2.022517207481824,eagle,False,Content
4,497,331.875,tricked,88,4,497,tricked,231363,7,5.364293906989777,-13.747128,19.832913392065816,tricked,False,Content
4,498,377.0113636363636,by,88,4,498,by,877228367,2,8.94311266704604,-1.2702838,1.832632138781588,by,True,Function
4,499,357.8181818181818,the,88,4,499,the,9819942513,3,9.992108945387768,-0.1596133,0.2302733163699224,the,True,Function
4,500,344.2068965517241,little,87,4,500,little,78869880,6,7.89691118005035,-0.32645983,0.4709819777904541,little,False,Content
4,501,300.86206896551727,bird,87,4,501,bird,4823924,4,6.683400456959494,-0.10762262,0.15526662016147738,bird,False,Content
4,502,316.10227272727275,had,88,4,502,had,537932901,3,8.730728107371226,-3.8033605,5.487089332062968,had,True,Function
4,503,306.5681818181818,not,88,4,503,not,1006314753,3,9.002733839677335,-3.3623607,4.850861107569944,not,True,Function
4,504,313.3636363636364,sensed,88,4,504,sensed,1424388,6,6.153628306229585,-8.328851,12.015992034003084,sensed,False,Content
4,505,319.8735632183908,the,87,4,505,the,9819942513,3,9.992108945387768,-1.5121139,2.18151922478927,the,True,Function
4,506,343.7931034482759,bird,87,4,506,bird,4823924,4,6.683400456959494,-3.038349,4.383411034789941,bird,False,Content
4,507,325.9425287356322,in,87,4,507,in,3271087682,2,9.514692185610274,-4.855676,7.0052596853635585,in,True,Function
4,508,313.6931818181818,his,88,4,508,his,632876249,3,8.80131879748875,-0.21731971,0.31352606790442766,his,True,Function
4,509,311.82954545454544,feathers,88,4,509,feathers,1311688,8,6.11783054541146,-0.43163058,0.622711297262027,feathers,False,Content
4,510,337.09090909090907,and,88,4,510,and,4873010095,3,9.687797311073115,-2.0349452,2.9358053485208,and,True,Function
4,511,334.0568181818182,so,88,4,511,so,252284174,2,8.401890007711213,-2.9199746,4.212632874941735,so,True,Function
4,512,323.82954545454544,had,88,4,512,had,537932901,3,8.730728107371226,-1.8936886,2.732015152207964,had,True,Function
4,513,331.6931818181818,not,88,4,513,not,1006314753,3,9.002733839677335,-1.1391762,1.6434838544387342,not,True,Function
4,514,324.9655172413793,at,87,4,514,at,654432238,2,8.815864684979672,-8.574242,12.370016412781867,at,True,Function
4,515,317.9318181818182,all,88,4,515,all,374139462,3,8.573033517406971,-1.4613829,2.108329862669932,all,True,Function
4,516,315.59302325581393,expected,86,4,516,expected,21880269,8,7.340052656989432,-2.5257156,3.6438373708158927,expected,False,Content
4,517,319.2298850574713,the,87,4,517,the,9819942513,3,9.992108945387768,-1.529367,2.206410186599231,the,True,Function
4,518,343.60919540229884,bird,87,4,518,bird,4823924,4,6.683400456959494,-2.4325602,3.5094425372038653,bird,False,Content
4,519,348.3103448275862,to,87,4,519,to,4223327232,2,9.62565473275005,-0.39598277,0.571282378556475,to,True,Function
4,520,304.0348837209302,come,86,4,520,come,69378970,4,7.841227848019203,-3.4450414,4.970144143437172,come,False,Content
4,521,357.9431818181818,flying,88,4,521,flying,4200420,6,6.623292717674763,-2.339171,3.3747104014912774,flying,False,Content
4,522,321.7931034482759,out,87,4,522,out,242417228,3,8.384563480838569,-1.8082894,2.6088101498720793,out,True,Function
4,523,315.3863636363636,like,88,4,523,like,167991828,4,8.225288155887608,-4.6289515,6.6781653735655295,like,False,Content
4,524,330.5057471264368,that.,87,4,524,that,1746480437,5,9.24216372530116,-1.19055638,1.7176097853247165,that.,False,Content
4,525,393.64367816091954,The,87,4,525,The,1217211729,3,9.085366128549287,-1.2809696,1.848048489449519,the,True,Function
4,526,332.367816091954,birds,87,4,526,birds,6361699,5,6.803573116872643,-3.277068,4.727809752255913,birds,False,Content
4,527,324.01149425287355,back,87,4,527,back,107859495,4,8.032858382582713,-8.819306,12.72356903028228,back,False,Content
4,528,317.7558139534884,on,86,4,528,on,993594775,2,8.99720929902148,-0.37453198,0.5403354302003244,on,True,Function
4,529,348.8965517241379,earth,87,4,529,earth,16796169,5,7.225210235780036,-1.4184244,2.046353847755903,earth,False,Content
4,530,336.41379310344826,were,87,4,530,were,457504590,4,8.660395455564592,-1.1423223,1.6480227173068749,were,True,Function
4,531,307.5113636363636,all,88,4,531,all,374139462,3,8.573033517406971,-3.6386127,5.249408498005602,all,True,Function
4,532,315.42045454545456,up,88,4,532,up,232348461,2,8.366139800200205,-7.5930123,10.954401190618903,up,True,Function
4,533,325.96629213483146,in,89,4,533,in,3271087682,2,9.514692185610274,-0.0693837,0.10009951990852758,in,True,Function
4,534,351.5232558139535,arms.,86,4,534,arms,15980830,5,7.20359933161496,-2.5177865,3.6323980975671804,arms.,False,Content
4,535,359.0681818181818,"'You,",88,4,535,You,108628627,5,8.03594429035236,-9.0171228,13.008958346646804,"'you,",False,Content
4,536,336.98850574712645,and,87,4,536,and,4873010095,3,9.687797311073115,-5.634283,8.128552143064992,and,True,Function
4,537,354.46590909090907,not,88,4,537,not,1006314753,3,9.002733839677335,-1.2627283,1.8217318564001515,not,True,Function
4,538,381.6666666666667,the,87,4,538,the,9819942513,3,9.992108945387768,-0.13818304,0.19935598654296127,the,True,Function
4,539,390.9080459770115,"eagle,",87,4,539,eagle,922318,6,5.964880684431327,-0.7807096600000001,1.1263259548561089,"eagle,",False,Content
4,540,431.735632183908,our,87,4,540,our,162647972,3,8.211248652587438,-6.6009774,9.523197360000124,our,True,Function
4,541,413.2840909090909,king?',88,4,541,king,13253011,6,7.122314558433405,-1.7074951,2.463394713112205,king?',False,Content
4,542,435.3333333333333,the,87,4,542,the,9819942513,3,9.992108945387768,-3.567952,5.147466656529859,the,True,Function
4,543,384.0,birds,87,4,543,birds,6361699,5,6.803573116872643,-0.9707541,1.400502125992629,birds,False,Content
4,544,339.78409090909093,"cried,",88,4,544,cried,5416949,6,6.73375474676999,-2.7361478999999997,3.947427006468751,"cried,",False,Content
4,545,370.67045454545456,fuming,88,4,545,fuming,101601,6,5.006897982478852,-9.87952587,14.253142978983222,fuming,False,Content
4,546,365.04545454545456,with,88,4,546,with,1110064802,4,9.0453483322367,-1.422598,2.0523750797785576,with,True,Function
4,547,348.2093023255814,anger.,86,4,547,anger,6714851,6,6.827036380281616,-1.29351497,1.8661476325346362,anger.,False,Content
4,548,365.95402298850576,'You,87,4,548,You,108628627,4,8.03594429035236,-1.9349595,2.7915564749709882,'you,False,Content
4,549,367.735632183908,have,87,4,549,have,593092485,4,8.773122421177646,-2.3939445,3.453731858313409,have,True,Function
4,550,360.17241379310343,done,87,4,550,done,40695923,4,7.609550902903553,-4.30449,6.210066376556135,done,False,Content
4,551,340.71264367816093,this,87,4,551,this,599554050,4,8.777828340993896,-2.9827015,4.303128662502073,this,True,Function
4,552,321.2068965517241,by,87,4,552,by,877228367,2,8.94311266704604,-3.9909956,5.757789560329673,by,True,Function
4,553,341.54545454545456,breaking,88,4,553,breaking,4739864,8,6.675765880725375,-8.093664,11.676688915421533,breaking,False,Content
4,554,352.8837209302326,every,86,4,554,every,63144706,5,7.800336945526913,-4.0732684,5.876484120889723,every,True,Function
4,555,338.3103448275862,rule,87,4,555,rule,22483902,4,7.351871683676941,-0.3385208,0.48838227939776463,rule,False,Content
4,556,316.4186046511628,in,86,4,556,in,3271087682,2,9.514692185610274,-1.6162376,2.3317379704182803,in,True,Function
4,557,303.01149425287355,the,87,4,557,the,9819942513,3,9.992108945387768,-0.13491991,0.19464828507418527,the,True,Function
4,558,354.02298850574715,"book,",87,4,558,book,49033521,5,7.690493080192269,-2.26303199,3.2648650293460824,"book,",False,Content
4,559,349.1818181818182,so,88,4,559,so,252284174,2,8.401890007711213,-3.4946833,5.041762266387478,so,True,Function
4,560,313.2528735632184,we,87,4,560,we,340770885,2,8.532462482151033,-2.0920966,3.0182573898806617,we,True,Function
4,561,326.95454545454544,will,88,4,561,will,314222543,4,8.497237339040392,-1.4736681,2.126053659786261,will,True,Function
4,562,315.35632183908046,not,87,4,562,not,1006314753,3,9.002733839677335,-1.4962226,2.1585929250859914,not,True,Function
4,563,299.4942528735632,have,87,4,563,have,593092485,4,8.773122421177646,-0.85788167,1.2376616309785422,have,True,Function
4,564,303.0574712643678,"you,",87,4,564,you,578117187,4,8.762015880823492,-4.0348745,5.821093431759336,"you,",False,Content
4,565,336.2183908045977,who,87,4,565,who,294018466,3,8.46837460738514,-5.9282956,8.552722663043863,who,True,Function
4,566,348.59302325581393,are,86,4,566,are,817391287,3,8.912430004028879,-0.8919147,1.2867609145859675,are,True,Function
4,567,350.3837209302326,simply,86,4,567,simply,28445238,6,7.454009571840977,-7.0703716,10.200390044562166,simply,False,Content
4,568,384.4090909090909,tricky,88,4,568,tricky,550618,6,5.740850404610702,-9.056258,13.065418505611001,tricky,False,Content
4,569,364.7386363636364,and,88,4,569,and,4873010095,3,9.687797311073115,-0.6614287,0.954239905391634,and,True,Function
4,570,360.3522727272728,"cunning,",88,4,570,cunning,777409,8,5.890649564115819,-4.0670253999999995,5.867477375749452,"cunning,",False,Content
4,571,355.34090909090907,to,88,4,571,to,4223327232,2,9.62565473275005,-3.2006712,4.617592467756127,to,True,Function
4,572,331.82954545454544,reign,88,4,572,reign,2920841,5,6.46550791619913,-2.4642549,3.555168323716328,reign,False,Content
4,573,344.08045977011494,over,87,4,573,over,162192656,4,8.210031185689672,-0.087866224,0.12676416562643883,over,True,Function
4,574,330.2413793103448,us.',87,4,574,us,108913586,4,8.037082057504254,-1.096501375,1.5819170960404294,us.',False,Content
4,575,348.25882352941176,The,85,4,575,The,1217211729,3,9.085366128549287,-1.4966184,2.159163943783175,the,True,Function
4,576,342.4712643678161,bird,87,4,576,bird,4823924,4,6.683400456959494,-3.3528593,4.837153484908441,bird,False,Content
4,577,336.4418604651163,without,86,4,577,without,84166493,7,7.925139231625479,-0.8049863,1.1613497429935555,without,True,Function
4,578,343.04545454545456,a,88,4,578,a,3213754375,1,9.507012680872096,-0.017508205,0.025259000528367354,a,True,Function
4,579,325.875,name,88,4,579,name,51126537,4,7.70864637726156,-0.0022939085,0.003309410417203041,name,False,Content
4,580,331.34090909090907,then,88,4,580,then,161019392,4,8.206878182438311,-4.8115644,6.9416200987978804,then,True,Function
4,581,335.8720930232558,decided,86,4,581,decided,17207383,7,7.235714825290881,-5.717524,8.24864352096363,decided,False,Content
4,582,317.11494252873564,to,87,4,582,to,4223327232,2,9.62565473275005,-0.6642745,0.9583455269389958,to,True,Function
4,583,339.3837209302326,clear,86,4,583,clear,35415613,5,7.5491947632941825,-7.4611993,10.764235229194204,clear,False,Content
4,584,326.32183908045977,the,87,4,584,the,9819942513,3,9.992108945387768,-1.2249777,1.7672692529895684,the,True,Function
4,585,315.85057471264366,air,87,4,585,air,31277584,3,7.49523319911954,-0.26160234,0.3774123986029485,air,False,Content
4,586,342.8965517241379,and,87,4,586,and,4873010095,3,9.687797311073115,-1.6622744,2.3981550334766775,and,True,Function
4,587,332.125,"said,",88,4,587,said,171981082,5,8.235480676937357,-2.9118619800000003,4.200928838299118,"said,",False,Content
4,588,380.264367816092,'Then,87,4,588,Then,39430787,5,7.59583544525345,-6.357553941,9.172011542864785,'then,False,Content
4,589,360.7613636363636,let,88,4,589,let,35077105,3,7.545023742778182,-2.3165026,3.3420068132263903,let,False,Content
4,590,355.3636363636364,everyone,88,4,590,everyone,14473465,8,7.160572515240288,-5.001714,7.2159479837449005,everyone,True,Function
4,591,351.95402298850576,start,87,4,591,start,21599088,5,7.334435413885683,-6.801879,9.813037102026781,start,False,Content
4,592,349.89772727272725,with,88,4,592,with,1110064802,4,9.0453483322367,-3.6828256,5.313194229578921,with,True,Function
4,593,334.29545454545456,a,88,4,593,a,3213754375,1,9.507012680872096,-1.0130694,1.4615501994563578,a,True,Function
4,594,356.79545454545456,clean,88,4,594,clean,8058996,5,6.906280940214595,-0.30772746,0.4439568804873569,clean,False,Content
4,595,350.0581395348837,slate,86,4,595,slate,643177,5,5.808330505653826,-0.029691825,0.04283624868244295,slate,False,Content
4,596,359.1363636363636,and,88,4,596,and,4873010095,3,9.687797311073115,-1.717863,2.478352431026637,and,True,Function
4,597,339.3636363636364,perform,88,4,597,perform,10367531,7,7.015675342623836,-10.18272,14.690559646760866,perform,False,Content
4,598,342.0344827586207,a,87,4,598,a,3213754375,1,9.507012680872096,-0.8426121,1.2156322980630354,a,True,Function
4,599,335.4318181818182,new,88,4,599,new,140488451,3,8.147640624076509,-1.5064719,2.1733795393685744,new,False,Content
4,600,360.90697674418607,challenging,86,4,600,challenging,3000097,11,6.4771352966809,-10.076639,14.537517114128324,challenging,False,Content
4,601,398.5,task.,88,4,601,task,17857915,5,7.251830751481209,-2.3842528,3.4397496907856255,task.,False,Content
4,602,401.2906976744186,Then,86,4,602,Then,39430787,4,7.59583544525345,-4.759478,6.866475307820122,then,True,Function
4,603,378.6022727272728,we,88,4,603,we,340770885,2,8.532462482151033,-1.1324872,1.6338336673102276,we,True,Function
4,604,342.0568181818182,can,88,4,604,can,416290431,3,8.619396428153989,-1.7698643,2.5533744486564167,can,True,Function
4,605,330.264367816092,decide,87,4,605,decide,8384940,6,6.923499959278164,-1.6885237,2.4360247684134837,decide,False,Content
4,606,320.04545454545456,who,88,4,606,who,294018466,3,8.46837460738514,-0.7760172,1.1195561660845388,who,True,Function
4,607,305.65909090909093,should,88,4,607,should,157257237,6,8.196610640869892,-2.0222707,2.9175199102250526,should,True,Function
4,608,315.60227272727275,be,88,4,608,be,964072174,2,8.984109548007202,-0.12870838,0.18568694154685225,be,True,Function
4,609,308.4886363636364,the,88,4,609,the,9819942513,3,9.992108945387768,-2.761553,3.9840788182520397,the,True,Function
4,610,326.28409090909093,real,88,4,610,real,40475381,4,7.60719094551482,-5.2278047,7.542127915426016,real,False,Content
4,611,314.5,king.',88,4,611,king,13253011,6,7.122314558433405,-0.65582439,0.9461545951470296,king.',False,Content
4,612,346.86206896551727,Then,87,4,612,Then,39430787,4,7.59583544525345,-4.2230673,6.092598251050345,then,True,Function
4,613,320.22727272727275,the,88,4,613,the,9819942513,3,9.992108945387768,-0.6764263,0.9758768685368703,the,True,Function
4,614,308.39772727272725,birds,88,4,614,birds,6361699,5,6.803573116872643,-1.6278889,2.34854724314819,birds,False,Content
4,615,319.06976744186045,gathered,86,4,615,gathered,5394781,8,6.731973819283618,-4.1796813,6.030005484006336,gathered,False,Content
4,616,314.2298850574713,together,87,4,616,together,43957560,8,7.643033577565246,-1.5879033,2.29086021632122,together,False,Content
4,617,319.67816091954023,again,87,4,617,again,64543110,5,7.80984988798604,-1.4568888,2.101846246886673,again,False,Content
4,618,317.95454545454544,and,88,4,618,and,4873010095,3,9.687797311073115,-1.0565135,1.5242267870822421,and,True,Function
4,619,314.84090909090907,decided,88,4,619,decided,17207383,7,7.235714825290881,-1.9237169,2.77533683170429,decided,False,Content
4,620,322.5681818181818,the,88,4,620,the,9819942513,3,9.992108945387768,-3.4440103,4.968656580580511,the,True,Function
4,621,308.32954545454544,case,88,4,621,case,83294081,4,7.92061414089813,-9.566092,13.800953489087584,case,False,Content
4,622,331.875,would,88,4,622,would,319551796,5,8.504541262788026,-2.5710623,3.709258830026572,would,True,Function
4,623,312.8390804597701,be,87,4,623,be,964072174,2,8.984109548007202,-0.09384822,0.13539436159025645,be,True,Function
4,624,325.632183908046,resolved,87,4,624,resolved,4207260,8,6.62399935135054,-3.0748715,4.436101864420809,resolved,False,Content
4,625,355.5581395348837,by,86,4,625,by,877228367,2,8.94311266704604,-0.56254184,0.8115763228605527,by,True,Function
4,626,320.632183908046,making,87,4,626,making,44514896,6,7.648505363072627,-5.4795446,7.9053118207498985,making,False,Content
4,627,304.8068181818182,a,88,4,627,a,3213754375,1,9.507012680872096,-1.1842529,1.7085157859883735,a,True,Function
4,628,308.4318181818182,new,88,4,628,new,140488451,3,8.147640624076509,-2.6559753,3.831762394033577,new,False,Content
4,629,372.0574712643678,"condition,",87,4,629,condition,20353662,10,7.308642558195843,-10.6044799,15.29903056293669,"condition,",False,Content
4,630,339.78409090909093,which,88,4,630,which,508000647,5,8.705864265410595,-2.2317882,3.2197897684545063,which,True,Function
4,631,360.75,was,88,4,631,was,1140172617,3,9.056970606543045,-0.38990152,0.562508989339069,was,True,Function
4,632,305.52272727272725,that,88,4,632,that,1746480437,4,9.24216372530116,-0.31627885,0.4562939284330643,that,True,Function
4,633,315.42045454545456,he,88,4,633,he,602878183,2,8.780229567869084,-4.0894704,5.899858665942205,he,True,Function
4,634,351.0344827586207,should,87,4,634,should,157257237,6,8.196610640869892,-4.5586,6.5766696133964295,should,True,Function
4,635,318.5977011494253,be,87,4,635,be,964072174,2,8.984109548007202,-1.4988073,2.162321858958177,be,True,Function
4,636,337.67816091954023,king,87,4,636,king,13253011,4,7.122314558433405,-0.6192119,0.8933339373894328,king,False,Content
4,637,401.1954022988506,who,87,4,637,who,294018466,3,8.46837460738514,-0.2357532,0.34011997251370396,who,True,Function
4,638,341.3333333333333,could,87,4,638,could,205904563,5,8.313665971017075,-0.58053124,0.8375295410291207,could,True,Function
4,639,366.1590909090909,go,88,4,639,go,74237337,2,7.870622384722818,-4.1897163,6.044482928741656,go,False,Content
4,640,341.34090909090907,the,88,4,640,the,9819942513,3,9.992108945387768,-2.2783692,3.2869919461541555,the,True,Function
4,641,365.8636363636364,deepest,88,4,641,deepest,1323712,7,6.121793505937306,-3.5400546,5.107219215896163,deepest,False,Content
